idsubproduto,descricaoproduto,flaginativo,idsecao,idgrupo,idsubgrupo,descrsecao,descrgrupo,descrsubgrupo
43316,POLIA 2A 250 F25  - G.PANIZ,F,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
43122,PORCA SEXT NC INOX 5/16 - SOVAR,F,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
28870,PRATO CARNE SF-300 (356) - ARKE,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
16903,RASPADOR MM INFERIOR CZ 22  - G.PANIZ,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
39387,REFORÇO BUCHA  ACOPLAMENTO SF-300  392 - ARKE,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
43028,RODIZIO PLAST. GIRATORIO 60 C/FREIO 10182G - G.PANIZ,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
89196,ROLAMENTO 6202 2RS 80814 - G PANIZ,F,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
43312,ROLAMENTO 6205  2RS  - G.PANIZ,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
28860,TREFILA INHOQUE (1281) - ARKE,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
60120,W-FECH SUP AR-15 TERMOFORMADO B10749 - BRAESI,F,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
42790,W-RODIZIO GIRATORIO 3/8 C/FREIO 7781G - GPANIZ,T,3,76,148,Peças de reposição,Peças para máquinas de panificação,Componentes para amassadeiras
67273,#SOQUETE SM (30043246) CAF,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11731,#TACO DA MESA MP/MPL (184977) SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
42970,#TACO DE FIBRA INF. SIE 23X36X72 TFSMG23X36X72 - RIC,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15725,#TACO DE FIBRA SIE 80X40X17 TFSIE RIC,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15723,#TACO DE FIBRA SIE GRANDE 23X40X80 TFSG RIC,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
42972,"#TACO DE FIBRA SUP. SIE 95,3X45X16,5 TFSS - RIC",T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
17674,APOIO TACO GUIA LAMINA SFMP/GP MOD CJT286,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12395,ARVORE SUPERIOR MSK (152676) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
17856,ARVORE SUPERIOR MSK SIEMSEM,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
49615,BANDEJA P/CARNE B-08 (820) - HIDRO,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
85458,"BRACO EMPURRADOR SFO 2,82 V.21 (304) - CAF",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
85197,"BUCHA DRY-MET 1/2X19/32X5/8 P/ SERRA FITA 3,10 - SIEMSEN",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12276,CORRENTE MAQ.SERRA FITA MPP (ELOS) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
46100,CS PORTA INFERIOR 315 MAIOR (513750) - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15519,DO - EIXO INFERIOR SP/SOL SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15529,DO - EIXO SUPERIOR SP/SPL SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15531,DO - ENGREN. INTERMEDIARIA Z48 PSEE - 98M/T SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
15456,DO - GABINETE P/SERRA FITA TROPIKAL,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
49619,DOBRADICA P/SERRA FITA (862) - HIDRO,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76202,EIXO DO MANCAL SBS I L P/ SBI40 REF 1002004 - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
14935,EIXO INFERIOR MP/MPL 184802 SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
8609,EIXO INFERIOR P/SERRA SS (4928) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
85206,"EIXO LATERAL MESA MOVEL(526622) P/ SERRA FITA 3,10 - SIEMSEN",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12519,EIXO SUPERIOR DA SERRA MS (152676) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12371,EIXO SUPERIOR DA SERRA SS SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12387,EIXO SUPERIOR MP/MPL (184799) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
85201,"EMPURRADOR LATERAL(459780) P/ SERRA FITA 3,10 - SIEMSEN",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12393,"ESFERA 3/4 ACO 19,05 (4812) SIEMSEN",T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
83175,FLANGE P/ EXTRUSORA INJETADA BOCA 8 E 10 - MALTA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
46104,GUIA DA LAMINA (421120) - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76174,"GUIA MESA MAIOR SFO'S 3,10 - CAF",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
84036,GUIA MESA SERRA FITA BSFM1780 REFB9855AT - BRAESI,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
13682,GUIA P/MAQUINA SERRA FITA 1780 - BRAESI,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
84030,GUIA SUPERIOR SERRA BSFP2820 REFB9853AT - BRAESI,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
77975,MANCAL COMPLETO SBI40 REF1302002 - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
46096,MANIP.C/HASTE M8X12MM INOX (310204) - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76200,MANIPULO 1/2X150 C/ CHANFRO P/SBI40 REF2013001 - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12397,MANIPULO C/HASTE M12X85MM (192848) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12389,MANIPULO REVERSAO P/SERRA FITA (102482) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
84034,MANIPULO TERMOPL SERRA FITA REFB3531AT - BRAESI,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
85195,"MESA MOVEL(532622) P/ SERRA FITA 3,10 - SIEMSEN",F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
89731,MT-ARCO DE SERRA Nº 20 - RIC,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
89733,MT-ARCO DE SERRA Nº 25 - RIC,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
24511,MT-CONJ KIT SFO MONO 220V - CAF,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
37440,MT-CONJ. DE BOCA 98C RIO CLARO,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
37446,MT-CORPO BC-22 HD 2000119,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
46098,MT-CS PORCA DUPLA SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
83085,MT-EIXO COMPLETO LS-04 551384 SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
13587,MT-EIXO INFERIRO SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
16107,MT-ESTICADOR 1202001 SBI-40 BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
73211,MT-ESTICADOR SERRA-FITA - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
71181,MT-GUIA ENCOSTO SFOS 30044232 CAF,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
26429,MT-LAMINA S.FITA 9316-6 X 282  - MUNDIAL,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
26433,MT-LAMINA S.FITA 9316-6 X 315 - MUNDIAL,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
44232,MT-MANCAL ADAPTADOR DO BOCAL (NYLON) 320 HIDRO,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
68917,MT-MANCAL ADAPTADOR DO BOCAL 16890 320 SOVAR,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
77985,MT-MANCAL COMPLETO ADAPTADOR DO BOCAL (NYLON) 320 HIDRO,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
84210,MT-MANCAL SERRA FITA BC8 PILLAR,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
74858,MT-MANCAL SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
73213,MT-MANIPULO SERRA-FITA - -BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
71183,MT-PARAF ALLEN INOX M6X12 30041566 CAF,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
88654,MT-TACO DE PEAD 17X35X22MM BRANCO 445 OM SILVA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
88660,MT-TACO DE PEAD 35X50X10MM BRANCO 9798 OM SILVA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
88658,MT-TACO DE PEAD 45X40X10MM BRANCO 741 OM SILVA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
88656,MT-TACO DE PEAD 80X40X22MM BRANCO 155 OM SILVA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
64808,MT-TAMPA LIQUIDIFICADOR VISA,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
29267,MT-VOLANTE INFERIOR SFL-315 SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
30703,MT-VOLANTE INFERIOR SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
88093,MT-VOLANTE SUPERIOR COMPLETO S218 613517 SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
74860,MT-VOLANTE SUPERIOR COMPLETO SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
74216,MT-VOLANTE SUPERIOR SERRA 282 COMPLETO 1118 BERMAR,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
77487,MT-VOLANTE SUPERIOR SFL-315 SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
14937,PA MASSA LEVE 494500 SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
49663,PE BORRACHA SERRA BK 2007001 - BECKER,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12373,PINO ELAST.P/SERRA FITA 6X70 (4936) SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76036,PLACA MOD. INTEG. RDC MONOF C/RELES SEQ. FASE REF. 1201027,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
51009,PONTEIRA 35X35 (2024002) 3/8 BLACK - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
13696,REGUA P/SEMP-220.3/4HP VISA,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
13694,REGUA P/SFGP-282.1HP VISA,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76206,RETENTOR 5070 P/ SBI40 REF205002 - BECKER,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
76204,ROLAMENTO 6205ZZ P/ SBI40 - BECKER,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
49617,SOCADOR (137) - HIDRO,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
21650,SOQUETE B-22 ALONGADO 44X162MM REF 5891 - BERMAR,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
64810,SOQUETE PIC 98 DSM V. 18 (30043247) - CAF,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11739,TACO DA MESA MSK/MSKL (129810) SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
80708,TACO DA MESA REF616290 - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11737,TACO DA MESA SKG/SKLG (143707) SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
43630,TACO DA MESA SKG/SKLG MALASIA 234150 - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
21220,TACO DE FIBRA C/GUIA C/PARAFUSO 3000397 42X42X25MM BARTH,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11727,TACO DE FIBRA P/SERRA FITA 3000180 75X35X22MM BARTH,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11733,TACO DE MESA P/SERRA FITA SEMP/SFMI 58X32X15MM VISA,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11729,TACO GUIA 639 BERMAR,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11735,TACO GUIA LAMINA SEMP/SFMI/GP/GI VISA,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
11741,TACO GUIA LAMINA SI/L/R/S (5282) SIEMSEN,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
54682,TACO GUIA P/SERRA FITA  (1205034) - BECKER,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
34176,TACO GUIA PLASTICO (640) P/ BM68 E BM52 - BERMAR,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
46102,TAMPA DE ACABAMENTO (23132) - SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
84032,TUBO GUIA SERRA BSFM1780/1 REFB10786AT,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12385,VOLANTE 300 SK/SKL 126357 SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
14943,VOLANTE B-10 CAF/BARTH,F,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12403,VOLANTE INFERIOR 350 VERNIZ (338656) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12377,VOLANTE INFERIOR MP/MPL (V-D) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12369,"VOLANTE INFERIOR P/SERRA 2,20M BM-21 BERMAR",T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12381,VOLANTE INFERIOR SI SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12383,VOLANTE INFERIOR SL/R/S (5061) SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
12412,VOLANTE INFERIOR VERNIZ 338664 SIEMSEN,T,3,77,149,Peças de reposição,Peças para máquinas serra fita,Componentes para máquinas serra fita
