IDCLIFOR,NOME,FONE1,FONE2,FONECELULAR,EMAIL,DESCRCIDADE
76555,SEBASTIAO FERREIRA DA SILVA,           ,,67998969494,,CAMPO GRANDE
55828,SEBASTIAO FRANCISCO DO SANTOS JUNIOR,           ,,67984463664,santosjunioradvocacia@gmail.com,CAMPO GRANDE
98270,SEBASTIAO FRANCISCO DOS SANTOS,           ,,67993156865,,BANDEIRANTES
71698,SEBASTIAO GERALDO FONTES SAMPAIO FILHO,           ,,67999813808,,CAMPO GRANDE
14668,SEBASTIAO GOMES DE SOUZA,6732271183,,67991251309,,ANHANDUI
63967,SEBASTIAO GOMES FILHO,           ,,67998181582,,CAMPO GRANDE
63114,SEBASTIAO GUALBERTO,6733862566,,,,CAMPO GRANDE
95876,SEBASTIAO INACIO DA SILVA JUNIOR,,,67981117711,horaextrajardim@gmail.com,JARDIM
67180,SEBASTIAO IRAN SOUZA FERREIRA,67999362605,,67998223648,,BONITO
99887,SEBASTIAO ISMAEL DA SILVA,           ,,67991431412,,CAMPO GRANDE
8795,SEBASTIAO JAIME PEREIRA FILHO,6733055868 ,,67981116491,jaime@tvmorena.com.br,CAMPO GRANDE
51039,SEBASTIAO JESUS DE LIMA,           ,,67999744482,,JATEI
40502,SEBASTIAO JORGE DA SILVA,6733806972,,,,CAMPO GRANDE
19422,SEBASTIAO JORGE KRUKI DE ALMEIDA,           ,,67992814714,,CAMPO GRANDE
59543,SEBASTIAO JOSE MORENO GAMA,           ,,67984297364,,CAMPO GRANDE
79488,SEBASTIAO MACHADO GONÇALVES,           ,,67993228446,,ANASTACIO
81694,SEBASTIAO MACHADO RIOS,           ,,67981275804,,CAMPO GRANDE
94208,SEBASTIAO MARIANO SERROU,,,67999411504,smserrou@gmail.com,CAMPO GRANDE
59953,SEBASTIAO PARENTE TELES,           ,,67999839064,,CAMPO GRANDE
69705,SEBASTIAO PEREIRA,           ,,67999542898,,CAMPO GRANDE
85193,SEBASTIAO PIRES,           ,,67999723368,,CAMPO GRANDE
58849,SEBASTIAO REGIORE DA MOTTA,67996169802,,,,TERENOS
68376,SEBASTIAO RODRIGUES DE SOUSA,           ,,67999544012,,MARACAJU
83674,SEBASTIAO RODRIGUES SURUBI,67992243844,,,,CAMPO GRANDE
23713,SEBASTIAO SANTANA DE SOUZA,,,67999581432,,CAMPO GRANDE
9630,SEBASTIAO SILVA DOS SANTOS,67992517739,,67992517739,,BANDEIRANTES
66046,SEBASTIAO SOUZA  ALVES,           ,,67999181864,,AQUIDAUANA
78743,SEBASTIAO VAGNER DE MATOS,           ,,67991535175,dinho6865@gmail.com,RIBAS DO RIO PARDO
61693,SEBASTIAO VENENO,67992814603,,,,CAMPO GRANDE
97960,SEBASTIAO VIEIRA DE SOUZA,           ,,67981363966,,MARACAJU
94473,SEBASTIAO VIEIRA LOPES,           ,,67991125175,,CAMPO GRANDE
5761,SEBRAE/MS-SERVIÇO DE APOIO AS PEQUENAS EMPRESASSEBRAE/MS,6721065555 ,6730431144 ,67992933637,,CAMPO GRANDE
87376,SECRETARIA MUNICIPAL DE ASSISTENCIA SOCIAL BELA VISTA MS,67999408494,,67998029555,licitacao.smas.bv@hotmail.com,BELA VISTA
614,SEDEP SERV ENTREG DESPACHOS E PUBLICACOES,6733681300,,67999102513,,CAMPO GRANDE
64498,SEDIMAR DE LIMA,           ,,67999608154,,CORGUINHO
2711,SEFAZ MS - SECRETARIA DE ESTADO DE FAZENDA,,,,,CAMPO GRANDE
94882,SEGATTO PNEUS COMERCIO VAREJISTA LTDA,           ,,67999049144,,CAMPO GRANDE
72239,SEGURANCA ELETRONICA MARACAJU LTDA ME,           ,,67996081737,,MARACAJU
92323,SEITSIRO MIYAHIRA,6730261195,,67991050299,,CAMPO GRANDE
80126,SELIA BALBUENA,           ,,67991322512,,CAMPO GRANDE
79814,SELINA JARA,           ,,67998556539,selinajara147@gmail.com,CARACOL
75159,SELINA OPERATION HOSPEDAGEM EIRELI,           ,,11991206646,bruno.bittar@selina.com,BONITO
97446,SELISMAR DIAS SOARES,           ,,62992919357,,CAMPO GRANDE
87987,SELMA  ANDREA S. WILLEMANN,           ,,67984223272,,CAMPO GRANDE
6399,SELMA ANDREA DIAS-ME,6732310767 ,           ,67996388670,selmaandrea37@hotmail.com,CORUMBA
98963,SELMA APARECIDA DE LIMA,           ,,67996586461,,PARAISO DAS AGUAS
81981,SELMA BARROS DA SILVA,           ,,67992089177,selbarrosall@gmail.com,CAMPO GRANDE
66777,SELMA BATISTA DE SOUZA,           ,,67992842912,,CAMPO GRANDE
38653,SELMA CANTIZANI AZAMBUJA PEREIRA,,,67996774220,selmaazap@hotmail.com,CAMPO GRANDE
91677,SELMA COSTA CORREA,           ,,67992177754,,CAMPO GRANDE
75861,SELMA CRISTINA PATROCINIO,           ,,67999224665,,CAMPO GRANDE
77646,SELMA CRISTINA SOUZA,           ,,67984027872,,CAMPO GRANDE
61662,SELMA DE OLIVEIRA BORGES,           ,,67992175678,,CAMPO GRANDE
89493,SELMA DE OLIVEIRA FONSECA,           ,,67998837631,apessoa20111976@hotmail.com,CORUMBA
100572,SELMA DOS SANTOS,           ,,67992667740,selmagabriel15@gmail.com,CAMPO GRANDE
63436,SELMA EVANGELISTA MATOSO,           ,,67981148911,,CAMPO GRANDE
90400,SELMA LOPES ALEXANDRE SILVA,           ,,67996360817,,COXIM
24009,SELMA LOPES-ME,6733828586,,67996900944,,CAMPO GRANDE
3310,SELMA MADALENA SOARES,,,67992027263,deli.ciasdomilho@hotmail.com,CAMPO GRANDE
70101,SELMA MARIA SILVA  ARAUJO,           ,,67992623370,,CAMPO GRANDE
26460,SELMA PEREIRA ROSA,,,67996752507,,CAMPO GRANDE
62031,SELMA REGINA CARVALHO,           ,,67996110988,,CAMPO GRANDE
69983,SELMA REGINA MARTINS DE MORAES,           ,,67999442519,,CAMPO GRANDE
81739,SELMA ROGINA R. MARTIS,           ,,67999230655,,CAMPO GRANDE
72458,SELMA TEREZINHA MARQUES DE OLIVEIRA,           ,,67992826113,,CAMPO GRANDE
29122,SELMA YAMASHITA MOREIRA,6732891128,,67996650465,,ROCHEDO
66339,SELMAR REOLON,           ,,67996581601,,DOURADOS
87958,SELMO MOREIRA,           ,,67981825436,,CAMPO GRANDE
94073,SELMO SILVA PORTO,           ,,67984160701,,CAMPO GRANDE
6826,SEMALO INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,6733484700,6733484701,67999762521,antoniojoao@fiems.com.br;compras4@jumbitos.com.br,CAMPO GRANDE
36091,SEMENTES BOI GORDO LTDA,6733582500,,67999837597,,AGUA CLARA
1086,SEMENTES BOI GORDO LTDA,6733582500 ,6733546349 ,67999877983,notafiscal@sementesboigordo.com.br,CAMPO GRANDE
29654,SEMENTES BONAMIGO LTDA,6733516699,,,financeiro@sementesbonamigo.com.br,BANDEIRANTES
81037,SEMENTES CONQUISTAS EIRELI EPP,6733550033,,67999550805,financeiro@sementesconquistas.com.br,CAMPO GRANDE
72680,SEMENTES LIDER LTDA ETT,6733543284,6733540300,67998687688,SERTLIDER@SERTLIDERSEMENTES.COM.BR,JARAGUARI
59461,SEMENTES PASTOFORMA LTDA,6733011650,6733555353,67999745762,financeiro@sementespastoforma.com.br;suprimento@sementespastoforma.com.br,CAMPO GRANDE
1677,SENAC SERVICO NACIONAL APRENDIZAGEM COMERCIAL,6733126286 ,,,gleicy.ribeiro@ms.senac.br;compras@ms.senac.br,CAMPO GRANDE
85291,SENAI - SERVIÇO NACIONAL DE APRENDIZAGEM INDUSTRIAL,6733899256,,67992876965,,MARACAJU
71281,SENAI SERVICO NACIONAL DE APREND. INDUSTRIAL,6733118529,,,,TRES LAGOAS
65558,SENDAS DISTRIBUIDORA S A LOJA 97,6733681650,,,,CAMPO GRANDE
93593,SENDAS DISTRIBUIDORA S/A LJ 241,6733780250,,,,CAMPO GRANDE
41941,SENDAS DISTRIBUIDORA SA,6730224133,,67988133857,cicero.tm02@gmail.com,CAMPO GRANDE
56338,SENHORITA RESTAURANTE DE COMIDAS TIPICAS EIRELI,6734164600,,67996061972,,DOURADOS
81321,SENSORIALE TERAPIA OCUPACIONAL LTDA,67992931722,,67999643874,,CAMPO GRANDE
7287,SEO BORGES ROLAMENTOS  E EQUIPAMENTOS LTDA,,6735224040 ,67999682016,,TRES LAGOAS
97456,SER RESTAURANTES LTDA,1123055124,,,manapokecg@gmail.com,CAMPO GRANDE
32547,SERASA S.A,1130037372,,,,SAO CARLOS
74714,SERCOMM MANUT E COMERCIO DE MAQUINAS LTDA EPP,1933051521,,,,CAMPINAS
93846,SEREJO DISTRIBUIDORA E REPRESENTACAO LTDA,           ,,67992549898,danserejo@gmail.com,CAMPO GRANDE
66961,SERGINA PIACIDA DOS SANTOS,           ,,67999655436,,CAMPO GRANDE
83321,SERGIO AJALA XIMENES,           ,,67996259349,,RIBAS DO RIO PARDO
89248,SERGIO ALENCAR VIEIRA,           ,,67996046567,,CAMPO GRANDE
61341,SERGIO ANTONIO CE,           ,,67999621192,,SAO GABRIEL DO OESTE
65489,SERGIO ANTONIO CORREA,67999833571,,,,CAMPO GRANDE
82741,SERGIO ANTONIO MARANGONI,           ,,67981391373,,CAMPO GRANDE
54496,SERGIO APARECIDO COELHO,67998162797,,67999898177,,CAMPO GRANDE
18735,SERGIO APARECIDO DE OLIVEIRA,           ,,67992321677,,CAMPO GRANDE
65930,SERGIO ARANTES CARDOSO,           ,,67999852927,,CAMPO GRANDE
75628,SERGIO AUGUSTO MAKSOUD,           ,,67999627750,smaksoud@diimagem.com.br,CAMPO GRANDE
39460,SERGIO BATISTA MARQUES,           ,,17997722827,,BONITO
3903,SERGIO BAZZAN,6733261564 ,,67999522403,,CAMPO GRANDE
25576,SERGIO BENONI SANDRI,,,67999810949,fazendacampinagrande@gmail.com,RIO VERDE DE MATO GR
4474,SERGIO CABRAL DA SILVA & CIA LTDA,6737111012,6732861175,67999626258,mercadoalegria@gmail.com,CAMAPUA
26593,SERGIO CAVALHIERI JUNIOR,,,67998964868,,CAMPO GRANDE
68211,SERGIO DA SILVA FERREIRA,           ,,67992368109,,RIBAS DO RIO PARDO
86175,SERGIO DANILO CASSIN,67999505969,,,,CAMPO GRANDE
35066,SERGIO DE OLIVEIRA,67991443702,,,edileidelopesj@gmail.com,CAMPO GRANDE
31150,SERGIO DE SOUZA PIRES,,,67996023133,,CAMPO GRANDE
2414,SERGIO DIAS CAMPOS,,,,,CAMPO GRANDE
92082,SERGIO DUARTE,           ,,67992297988,,CAMPO GRANDE
64286,SERGIO EDUARDO LORENTZ,           ,,67998673256,,CAMPO GRANDE
92766,SERGIO FANTINI,           ,,67996497278,,CAMPO GRANDE
92572,SERGIO FARIA DE BARROS,           ,,67992125492,,CAMPO GRANDE
82568,SERGIO FELGA FILHO,           ,,67998231022,serginhofelga@hotmail.com,BONITO
91440,SERGIO FERREIRA DA SILVA,67991196755,,,,CAMPO GRANDE
66585,SERGIO FERREIRA DE ORNELAS,           ,,67982075699,,CAMPO GRANDE
66801,SERGIO FRISON,67999611474,,,,SIDROLANDIA
80674,SERGIO GARCIA,           ,,67998263446,secretaria@morhena.com.br,CAMPO GRANDE
15155,SERGIO GOMES DE FREITAS,,,67998515489,,RIO VERDE DE MATO GR
72155,SERGIO GUDIN,           ,,67999443057,,CAMPO GRANDE
66191,SERGIO HENRIQUE CANCE,           ,,67992747720,,CAMPO GRANDE
90509,SERGIO HENRIQUE CORREA ZANETA,           ,,67991390101,,CAMPO GRANDE
59322,SERGIO HENRIQUE DE ARAUJO,           ,,67996484952,,COXIM
85270,SERGIO HERNANGAVIRIA HERRERA,           ,,,,CAMPO GRANDE
86259,SERGIO JACINTO COSTA,           ,,67999622899,touromortofazenda@gmail.com,CORUMBA
76580,SERGIO KALLIL GIORGES,           ,,67999830009,,CAMPO GRANDE
72376,SERGIO KIYOSHI UTIMA,67999844506,,,,CAMPO GRANDE
57473,SERGIO LEAL ATALLA,           ,,67992085858,,CAMPO GRANDE
76962,SERGIO LEANDRO ALVES DE OLIVEIRA,           ,,67992188878,,CAMPO GRANDE
69667,SERGIO LEANDRO DA SILVA SIQUEIRA,,,67996847391,,CAMPO GRANDE
85509,SERGIO LEIVA SOUZA RAMOS,           ,,67996340410,,CAMPO GRANDE
75175,SERGIO LEONCIO SILVA,           ,,67999331374,,TERENOS
73082,SERGIO LOPES,           ,,67992928358,,CAMPO GRANDE
98316,SERGIO LUIS ALVES DE MELLO,           ,,17981338888,,CAMPO GRANDE
4226,SERGIO LUIS ESPINOLA CARVALHO,6733270072,6730270072,67999820689,,CAMPO GRANDE
92498,SERGIO LUIS PONTE SARIAN,           ,,67999063381,sergioluissarian@gmail.com,MARACAJU
70595,SERGIO LUIZ MACHADO MARTINS,           ,,67992298775,,CAMPO GRANDE
84303,SERGIO MARCOS CREPALD,           ,,67998029501,sergiomarcoscrepaldi@gmail.com,ANHANDUI
80332,SERGIO MARCULINO  LONGEN,           ,,67991353953,,TERENOS
82796,SERGIO MARINHO DE OLIVEIRA,           ,,67984177680,,CAMPO GRANDE
69620,SERGIO MAURO SUCKER,           ,,67992264052,,CAMPO GRANDE
86922,SERGIO MENDES DOS SANTOS,           ,,67991197307,Sergioesquerda72@outlook.com,CAMPO GRANDE
73781,SERGIO MURILO,           ,,67999488795,,CAMPO GRANDE
86710,SERGIO MUSSATO,           ,,67996547259,,MIRANDA
2931,SERGIO MUTA,,6733245569 ,67991053569,,CAMPO GRANDE
60464,SERGIO NANTES DE OLIVEIRA,67996838105,,,,BONITO
59564,SERGIO NUNES ARECO,           ,,67991227169,,BONITO
90198,SERGIO OJEDA,           ,,67992813267,,CAMPO GRANDE
100079,SERGIO PALHANO MACHADO LTDA,67992371905,,67991642703,,CAMPO GRANDE
81604,SERGIO PEDROSSIAN CORTADA DE ABRANTES,           ,,67981147000,,CAMPO GRANDE
106306,SERGIO PEREIRA,6733652691,,67996456895,,CAMPO GRANDE
92074,SERGIO PERTUSATTI,           ,,,,SAO GABRIEL DO OESTE
47140,SERGIO PIGNATARI  MALMEGRIM  E OUTROS,           ,,67996512340,fazendavertente@outlook.com;compras@ffloresconsultoria.com.br;adm01@fazendavertente.com.br;sandra.regina@fazendavertente.com.br,AGUA CLARA
58989,SERGIO PIGNATARI MALMEGRIM,67998180351,,11984730403,adm02@fazendavertente.com.br;sergio@trmtextil.com.br;compras@ffloresconsultoria.com.br;sandra.regina@fazendavertente.com.br,AGUA CLARA
84760,SERGIO PIGNATARI MALMEGRIM E OUTROS,           ,,67998299139,adm02@fazendavertente.com.br;sandra.regina@fazendavertente.com.br,AGUA CLARA
81616,SERGIO PIGNATARI MALMEGRIM E OUTROS,           ,,67996512340,sandra.regina@fazendavertente.com.br,CAMAPUA
53937,SERGIO PREDIGER,67999826878,,,sprediger@terra.com.br,CAMPO GRANDE
69576,SERGIO RAINHO TEIXEIRA,           ,,67999810240,,CAMPO GRANDE
98131,SERGIO RAMAO ROMAM MARTINS,           ,,67991164795,,CAMPO GRANDE
101265,SERGIO RAMIRES AGUILAR,           ,,67992644232,sergioramiresaguilar123@gmail.com,CAMPO GRANDE
101185,SERGIO RAMIRES GINENES,           ,,67991576161,,CAMPO GRANDE
9345,SERGIO RENATO DE ALMEIDA COUTO,6733512566 ,,67981364541,,CAMPO GRANDE
431,SERGIO RIBEIRO CHAVES,67992856849,,67992660707,,CAMPO GRANDE
66873,SERGIO RICARDO ALVES LEITE,           ,,67992003184,,CAMPO GRANDE
37323,SERGIO RICARDO OCAMPOS,           ,,67999813007,,CAMPO GRANDE
3972,SERGIO RICARDO PAULINO ANSELMO,6730441500 ,,,,CAMPO GRANDE
44274,SERGIO RICHELLY OLIVEIRA LIMA,           ,,77999595076,,CAMPO GRANDE
40516,SERGIO ROBERTO SODRE,           ,,67999023626,,CAMPO GRANDE
42322,SERGIO ROCHA DE SOUZA,67999616495,,,,RIBAS DO RIO PARDO
68467,SERGIO RODRIGUES SOUZA,           ,,67991163642,,CAMPO GRANDE
94662,SERGIO SANTOS DE OLIVEIRA,           ,,67991421939,,CAMPO GRANDE
41882,SERGIO SARIAN,6734544747,,67999731902,,MARACAJU
25248,SERGIO SEVERO DE BRITO,6733428277,,67992844010,,CAMPO GRANDE
41795,SERGIO SILVA MURITIBA,67992447079,,67996097679,,CAMPO GRANDE
92890,SERGIO SILVA OLIVEIRA,           ,,67981227811,,CAMPO GRANDE
61725,SERGIO SILVEIRA,           ,,67991666112,,CORUMBA
16306,SERGIO STODUTI,6730273015,,,,CAMPO GRANDE
79384,SERGIO TIRAPELE COSTA,           ,,67991538872,,CAMPO GRANDE
67616,SERGIO TORRES DA SILVA,           ,,67984828288,,CAMPO GRANDE
94511,SERGIO VARGAS,           ,,67999866388,,NIOAQUE
48935,SERGIO VIANA DE SOUZA,67992921707,,,contruirviana@gmail.com,CAMPO GRANDE
15942,SERGIO VILLELA TOSTA,6733658024,,67999570404,,CAMPO GRANDE
12554,SERGIO WELLINGTTON MEDEIROS PEREIRA MARCON,,,67999565155,sergiowmpmarcon@hotmail.com,CAMPO GRANDE
56578,SERGIO WILIAN ANIBAL,           ,,67996607247,,CAMPO GRANDE
10921,SERMIX SERVICOS  E LOCACAO DE MAQUINAS E EQUIP LTDA,6733451715,6733451725,67992299844,almoxarifado@sermixx.com.br,CAMPO GRANDE
130248,SERPA & SERPA LTDA,6732611310,,67999627025,,BANDEIRANTES
97012,SERPEMA MAQ. RODOVIARIAS LTDA,6733420227,,67998362210,contato@serpemamaquinas.com.br,CAMPO GRANDE
75569,SERRA SOUZA & MARQUES GIL LTDA,1143171500,,11940036300,compras1@semax.eng.br,SAO BERNARDO DO CAMP
100534,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733458600,,,,CAMPO GRANDE
100076,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733458600,,,,CAMPO GRANDE
98867,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6732401000,,,,AQUIDAUANA
23478,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733688900,,,,CAMPO GRANDE
2666,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733458600 ,,,,CAMPO GRANDE
86721,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733458693,,,polyane.matriz@sertao.com.br,RIBAS DO RIO PARDO
5688,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6730438200 ,,,,CAMPO GRANDE
80220,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733043390,,,,CAMPO GRANDE
15584,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733588811,,67992737967,faturamento@panan.com.br,CAMPO GRANDE
76921,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733043362,,,nfe@sertao.com.br;polyane.matriz@sertao.com.br,CAMPO GRANDE
6740,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6734168400 ,,,nfe@sertao.com.br;polyane.matriz@sertao.com.br,DOURADOS
4258,SERTAO COMERCIAL DE EQUIPAMENTOS LTDA,6733688500 ,,,,CAMPO GRANDE
38991,SERVAN ANESTESIOLOGIA DE CAMPO GRANDE,6730419698,,67992691705,,CAMPO GRANDE
43542,SERVIÇO DE ASSISTENCIA A SAUDE DO SERVIDOR MUNICIPAL,6733144424,,67981692550,psimpcg@gmail.com,CAMPO GRANDE
42511,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO NO ESTADO DE MATO GROSSO DO,6733890200,,67984634126,compras@ocbms.org.br,CAMPO GRANDE
70938,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,6733899161,,,LGARCIA@SFIEMS.COM.BR,CAMPO GRANDE
87531,SERVICOS MEDICOS CORACAO DE JESUS LTDA,           ,,67999274815,CLINPAF28@GMAIL.COM,DOIS IRMAOS DO BURIT
82103,SERVTELAS SERVICOS EM TELAS LTDA,6733510153,,67998554129,,CAMPO GRANDE
17161,SESAMO GELATERIA LTDA - ME,           ,,67999150476,,CAMPO GRANDE
11700,SESC ADM REGIONAL NO ESTADO DO MS,67991805311,,,brunalemes@sescms.com.br,CAMPO GRANDE
72873,SESC ADMINISTRAÇAO REGIONAL DO ESTADO DO MATO GROSSO DO SUL,           ,,67991552718,,CAMPO GRANDE
48680,SESC ADMINISTRACAO REGIONAL NO ESTADO DO MATO GROSSO DO SUL,           ,,67991464758,,CAMPO GRANDE
62247,SESC ADMINISTRACAO REGIONAL NO ESTADO DO MATO GROSSO DO SUL,6733247101,,,silviooliveira@sescms.com.br,CAMPO GRANDE
93702,SESC ADMINISTRAÇÃO REGIONAL NO ESTADO DO MATO GROSSO DO SUL,           ,,67991805311,contabilidade@sescms.com.br,CAMPO GRANDE
60276,SESC BALNEARIO,           ,,67992396365,,BONITO
66985,SESC BONITO,           ,,,,BONITO
50862,SESC MELLO E CACERES,6733114417,,67992733815,,CAMPO GRANDE
50854,SESC MORADA DOS BAIS,6733114458,,67984718815,,CAMPO GRANDE
63493,SESC PONTA PORA,6733114300,,,,PONTA PORA
2088,SESC.ADM.REG.NO ESTADO DO MS,6734100713 ,,67999712790,douglasbezerra@sescms.com.br,DOURADOS
47085,SESI - SERVICO SOCIAL DA INDUSTRIA DE MS,6733899280,,,antonni.souza@sesims.com.br;isabela.sola@sesims.com.br,CAMPO GRANDE
1821,SESI - SERVICO SOCIAL DA INDUSTRIA DE MS,6733899010 ,,67996624655,KARINE.FANTUSSI@FIEMS.COM.BR,BONITO
77778,SESINALDO DA SILVA FEITOSA,           ,,67996326429,,CAMPO GRANDE
98539,SESTA IGREJA PRESBITERIANA DE CAMPO GRANDE,           ,,67992931110,mcezar2833@gmail.com,CAMPO GRANDE
96148,SET UP BARES & RESTAURANTES LTDA,           ,,67984738342,SYLVIO.TRUJILLO@GMAIL.COM,BONITO
77865,SETE LAGOAS TRANSPORTES LTDA,3135052600,,,,CONTAGEM
88419,SETE PIZZAS LTDA,           ,,67998060608,pizza7@outlook.com.br,CAMPO GRANDE
61370,SEU MERCADO CONVENIENCIA E AÇOUGUE LTDA,6730298882,,67999837460,,CAMPO GRANDE
15957,SEVEN ADIMINISTRAÇAO E PARTICIPAÇAO LTDA,67999242178,6733038888,67981152787,h7859-gl@accor.com.br,CAMPO GRANDE
2158,SEVEN ADM. E PARTICIPACAO LTDA,67999242178,6721065900,67991559196,h2043-gl1@accor.com.br,CAMPO GRANDE
3689,SEVEN ADMINISTRACAO E PARTICIPACAO LTDA,6733560061 ,,67999877218,sesper@sevenadinitracao.com.br,CAMPO GRANDE
3521,SEVEN ADMINISTRACAO E PARTICIPACAO LTDA,67999242178,6721065900,67999155919,H6348-DM@accor.com.br,CAMPO GRANDE
91091,SEVEN ALIMENTOS COMERCIO DE PRODUTOS NATURAIS LTDA,,67992044040,67999645185,sevenalimentos07@gmail.com,CAMPO GRANDE
77908,SEVEN FOOD ALIMENTOS FITNESS LTDA,           ,,67981001796,,CAMPO GRANDE
94840,SEVERIANO PRIETO,           ,,67991713989,,PONTA PORA
60958,SEVERINO GONCALVES,           ,,67993065622,,CAMPO GRANDE
72227,SEVERINO GONZAGA RODRIGUES,           ,,67991986723,,CAMPO GRANDE
49806,SEVERINO HENRIQUE DO NASCIMENTO JUNIOR,           ,,67992528118,,CAMPO GRANDE
88394,SEVERINO JOSE CARDOZO,           ,,67992428245,,CAMPO GRANDE
44726,SEVERINO JOSE DA SILVA,67999964517,,,,ANASTACIO
62962,SEVERINO JOSE DE ANDRADE JUNIOR,           ,,67991623777,,CAMPO GRANDE
50780,SEVERINO JOSIAS PESSOA,           ,,67999833016,,CAMPO GRANDE
85838,SF ESCORAMENTOS LTDA,6733871155,,67992288403,logistica.sfescoramentos@sfformas.com.br,CAMPO GRANDE
77698,SF VILAS GOURMET LTDA,           ,,67992046602,bobsshoppingcampogrande.adm@gmail.com,CAMPO GRANDE
76047,SGA - SOCIEDADE GERAL AGROPECUARIA LTDA,6730152750,,,financeiro@tecnoblocknutri.com.br,CAMPO GRANDE
56719,SGC ALIMENTOS LTDA,67982001111,,67996591212,FABIOGAIOTTO@UOL.COM.BR,CAMPO GRANDE
32989,SGUISSARDI & SGUISSARDI LTDA ME,,,67998324686,,BONITO
83908,SHADAD CARRILHO NOGUEIRA,           ,,67991339328,,CAMPO GRANDE
89703,SHAELTHON DE PLIVEIRA SANTOS,           ,,67992685775,,PONTA PORA
75274,SHAHIN & CIA LTDA,6733047000,,67999090615,,CAMPO GRANDE
89044,SHALOM ACOMPANHAMENTO ESCOLAR,67999062006,,,,CAMPO GRANDE
73812,SHALON PANIFICADORA LTDA ME,           ,,67996415330,edson.ash@gmail.com,CAMPO GRANDE
61678,"SHAMS VET COMERCIO, DISTRIBUICAO, REPRESENTACAO DE MEDICAMENTOS E SERVICOS VETER",,,,,CAMPO GRANDE
98673,SHANDOR TOROK MOREIRA,           ,,67981298151,,CAMPO GRANDE
58373,SHANTI ORGANICS BEBIDAS ORGANICAS LTDA,           ,,67999856590,,CAMPO GRANDE
92383,SHARK TRATORES E PEÇAS LTDA,6733164200,,,cap.campogrande@sharktratores.com.br,CAMPO GRANDE
2147,SHARMYS CONFECCOES LTDA ME,6733866324 ,,,,CAMPO GRANDE
85748,SHARY KALINKA RAMALHO SANCHES,           ,,67992224600,,CAMPO GRANDE
98840,SHEILA CONCEICAO OLARTE DA SILVA,           ,,67992745574,,CAMPO GRANDE
59931,SHEILA DE REZENDE MORENO,           ,,67999684836,,CAMAPUA
66719,SHEILA DELLA FLORA VERONEZI,67999980055,,,,DOURADOS
50416,SHEILA FORATO,,,67999683626,,COXIM
79170,SHEILA GIROLETA,67999612765,,,,SIDROLANDIA
72115,SHEILA KARIELLY ASTOFE MAGALHAES MACEDO,           ,,67981922900,,CAMPO GRANDE
65129,SHEILA LELIS BENTO,           ,,67998423096,,CORGUINHO
92462,SHEILA LOURENÇO DOS SANTOS VIEIRA,           ,,27998303119,,TRES LAGOAS
87421,SHEILA LUIZA TUCCI,           ,,67984167642,EDUARDOMARTINS8@HOTMAIL.COM,BONITO
33815,SHEILA MARA BORTOLANZA,6732271001,,49999997006,sheila.bortolanza@gmail.com,ANHANDUI
74183,SHEILA MARIA CAVALHEIRO,           ,,67999213643,,CAMPO GRANDE
96691,SHEILA MENDES CALDAS,           ,,42999499649,anderson.ribascaldas@yahoo.com.br,CAMPO GRANDE
70501,SHIGEAKI HAYASHI,           ,,67992429236,,CAMPO GRANDE
78641,SHIGEMOTO & CIA LTDA -EPP,6730146170,,67992651408,,CAMPO GRANDE
26475,SHINZATO CONSULTORIA E PROJETOS ELETRICOS,6730291617,,67992239369,shinzatochitoshi@gmail.com,CAMPO GRANDE
83942,SHINZATO SUSHI E DOCES ORIENTAIS,           ,,67996221996,,CAMPO GRANDE
51774,SHINZI SHINOHARA,           ,,67999760624,,CAMPO GRANDE
96133,SHIRLEI FERNANDES,           ,,67992765686,,CAMPO GRANDE
96598,SHIRLEI JUSTINO DA  SILVA  FERREIRA,           ,,67992230807,,CAMPO GRANDE
83201,SHIRLEI LELES GONÇALVES,           ,,67996525088,,SAO GABRIEL DO OESTE
18422,SHIRLEI SUZINE DE PAULA,           ,,67999806470,,CAMPO GRANDE
74401,SHIRLEN TAVARES CARDOZO,           ,,67991515225,,CAMPO GRANDE
78114,SHIRLEY ARAUJO DOS SANTOS,           ,,67999236933,,CAMPO GRANDE
59308,SHIRLEY DA SILVA BARROS ALVES,6733634679,6730284679,67984751995,,CAMPO GRANDE
42817,SHIRLEY MARA BARBOSA,6732011370,,67999632026,smarafigueiredo@homail.com,CAMPO GRANDE
41366,SHIRLEY MARCONDES DA SILVA,           ,,67992064442,,CAMPO GRANDE
74816,SHIRLEY MOURA,           ,,67992932178,,CAMPO GRANDE
